,product id:,id_rec,score
282,11477102,1324787,0.7021797748790533
283,11477102,3220163,0.6638017839945523
284,11477102,255023,0.6576457825883527
285,11477102,54017350,0.552892558652895
286,11477102,28252100,0.549131153921923
287,11477102,48493605,0.5045351975555243
288,62445418,29572815,0.5034184156843445
289,62445418,24852048,0.4372013878802152
290,62445418,35726089,0.38106748587580114
291,62445418,22336000,0.3072605313329952
292,62445418,58624734,0.2619171331322242
293,62445418,35726908,0.24546114271207584
294,62445418,855600,0.21976351479131923
295,62445418,35373097,0.21080000938889543
296,50253867,53631890,0.8114043625021132
297,50253867,14313154,0.6919323206583227
298,50253867,17929212,0.6257350766371821
299,50253867,26029929,0.6231881293627822
300,50253867,22436063,0.6217078855641991
301,50253867,25468367,0.6206982679937014
302,50253867,1524461,0.6147932259290502
303,50253867,16766952,0.601586363254499
304,68025746,68100167,0.982717615421479
305,68025746,71892315,0.974344469897577
306,68025746,7817447,0.4879988182756374
307,68025746,68088752,0.4875239677535917
308,68025746,71893707,0.47498479342254457
309,68025746,45070823,0.4746066046818516
310,68025746,71907010,0.46692620044093164
311,68025746,45168294,0.4664885494551716
312,1517005,1457747,0.9477426096066459
313,1517005,1516999,0.8530968646357752
314,1517005,426223,0.6584771307928611
315,1517005,8090713,0.630239003060342
316,1517005,1500863,0.620453147035928
317,1517005,461038,0.6173691772047127
318,1517005,4026423,0.615821811352345
319,1517005,461040,0.5917929869914749
320,52087768,34790708,0.9116697078336873
321,52087768,28912009,0.883954081898394
322,52087768,51343843,0.6281450131267107
323,52087768,51030375,0.6230729798549542
324,52087768,74274442,0.5751153286885137
325,52087768,7739073,0.5725368010866259
326,52087768,50237107,0.5709121125445367
327,52087768,4216333,0.5623701391353034
328,53611551,8122699,0.5874161438626904
329,53611551,8122678,0.5646809647292853
330,53611551,56597141,0.5300664508972247
331,53611551,47499193,0.4967004301431999
332,53611551,75643830,0.4718013595853169
333,53611551,38118750,0.4561588989868868
334,53611551,56799621,0.4413491196309775
335,53611551,32974138,0.43542707660317526
336,17629257,53547831,0.8282686177133597
337,17629257,53547999,0.7643689268175528
338,17629257,17629146,0.7638708353496138
339,17629257,46037816,0.35226022851370276
340,17629257,32399542,0.30461719843410545
341,17629257,17929212,0.24555397719406202
342,17629257,66708181,0.2378428556915875
343,17629257,22436063,0.23777673888041248
344,67709566,53978256,0.7087890810661388
345,67709566,57447641,0.7067296960248518
346,67709566,56799815,0.6708651057705601
347,67709566,51593115,0.6364037364592885
348,67709566,55457074,0.49081054696973925
349,67709566,81926706,0.4787780704023487
350,67709566,54056610,0.3990403944155056
351,67709566,76480235,0.38898984075535636
352,48483174,25062191,0.6568963845062122
353,48483174,80850379,0.606258953967156
354,48483174,8141868,0.5428587276171555
355,48483174,71075716,0.5114918823117373
356,48483174,35460128,0.48420237772191355
357,48483174,23291354,0.47193547143480796
358,48483174,1995735,0.4529690605855052
359,48483174,38144690,0.4477745371991273
360,855600,855018,0.5940753438392066
361,855600,680611,0.5232682291754149
362,855600,126003,0.515498765691472
363,855600,126000,0.4966682261529325
364,855600,126697,0.4854363922980252
365,855600,125781,0.46813402119626507
366,855600,55469774,0.4026773938642477
367,855600,31602057,0.4014617736081353
368,65395332,59322576,0.7183898242403455
369,65395332,23852057,0.6089159306022394
370,65395332,7820533,0.5923392542197669
371,65395332,15079790,0.5772919708525752
372,65395332,53447698,0.5334807616211789
373,65395332,32586832,0.5315571267631505
374,65395332,45123323,0.5307728429773227
375,65395332,60030176,0.5115629543407658
376,2860621,73987485,0.6621663655038502
377,2860621,8326109,0.5650896742504039
378,2860621,3171419,0.5455051647931083
379,2860621,2859451,0.5279131358522687
380,2860621,1097744,0.4987403403992248
381,2860621,50326880,0.48534090344051045
382,2860621,53853891,0.46593917991842787
383,2860621,14785024,0.45063948741449633
384,49867500,53297644,0.39342858032161926
385,49867500,58010310,0.3057263752974421
386,49867500,26093257,0.2693282175915925
387,49867500,72560404,0.2574345330691972
388,49867500,52333193,0.257317757324278
389,49867500,70772235,0.2552899955851362
390,49867500,74247140,0.2552430020206288
391,49867500,57659050,0.2426601401929943
392,487511,64354130,0.9451540740344121
393,487511,56922762,0.9409415119455224
394,487511,487532,0.9392446939442889
395,487511,487524,0.9341318422316051
396,487511,10791582,0.8310881368463062
397,487511,1516999,0.6659558524187055
398,487511,8090713,0.6540485078446913
399,487511,3018149,0.6111253169202823
400,50082914,554912,0.5873854024081253
401,50082914,2462825,0.5548909701242927
402,50082914,56196502,0.5228647845223924
403,50082914,4312259,0.5113203651192609
404,50082914,233129,0.4758043796117717
405,50082914,356188,0.4293637242598847
406,50082914,11921226,0.427590748048163
407,50082914,916764,0.419497751804578
408,646020,361277,0.46467526274168586
409,646020,11891181,0.42616809217679497
410,646020,11241055,0.40201609748419237
411,646020,588800,0.400557224137273
412,646020,1044890,0.3906730646221898
413,646020,595655,0.3900828294988565
414,646020,11522917,0.3858205960552665
415,646020,359483,0.38263132837121666
416,50237107,52769271,0.8161533027803295
417,50237107,4331913,0.7730611304517944
418,50237107,7739073,0.6544394610734744
419,50237107,5995255,0.6516947489283754
420,50237107,50711490,0.6446896118793541
421,50237107,34790708,0.6445091140829193
422,50237107,6919753,0.6388432308548514
423,50237107,28912009,0.6322384022814025
424,1457747,1517005,0.9477426096066459
425,1457747,1516999,0.7925873687215556
426,1457747,426223,0.63932945222389
427,1457747,8090713,0.6299297421900438
428,1457747,461038,0.5820606407299221
429,1457747,1500863,0.5728842520503037
430,1457747,4026423,0.5673681580034334
431,1457747,461040,0.5574363243105808
432,32111995,3922389,0.9339780097425757
433,32111995,2669195,0.923983000166526
434,32111995,7734288,0.7818127908521076
435,32111995,5371673,0.7603376666319025
436,32111995,51030375,0.705391964201358
437,32111995,7739073,0.6545133803821829
438,32111995,68358114,0.6538219304255315
439,32111995,51343843,0.6112284972267911
440,66530645,70772235,0.4002913300890607
441,66530645,31602057,0.3991282746440128
442,66530645,71883135,0.37239510259383996
443,66530645,74623725,0.3638295194003319
444,66530645,74141526,0.356643884392417
445,66530645,550442,0.34722908688266085
446,66530645,51571587,0.34481977880115966
447,66530645,28733908,0.33740503097356445
448,35726089,29572815,0.44468477603067386
449,35726089,62445418,0.38106748587580114
450,35726089,22336000,0.3495219859051716
451,35726089,35726908,0.32407426582339827
452,35726089,22413470,0.2746757486359217
453,35726089,75551911,0.27086144822952435
454,35726089,855600,0.27066518657498173
455,35726089,56365197,0.26550478115558085
456,299431,299461,0.911025501577981
457,299431,389145,0.6804713235976597
458,299431,54665,0.6215898675876489
459,299431,203734,0.6131783741715071
460,299431,55897,0.5508086683106758
461,299431,4312979,0.5487920904797589
462,299431,233129,0.541672100003071
463,299431,171745,0.5400032083073244
464,23503622,75520677,0.45744256696821606
465,23503622,75510218,0.40118928499628986
466,23503622,66940778,0.2926059472916394
467,23503622,8826583,0.2666108929563592
468,23503622,6991111,0.24867743847141555
469,23503622,68579717,0.24006728332587646
470,23503622,22153584,0.23703371344125018
471,23503622,25761647,0.23088468483954253
472,46841782,41318362,0.5634818068988876
473,46841782,47321729,0.5291329307021673
474,46841782,48493605,0.4762062683372626
475,46841782,60030176,0.4065818802695706
476,46841782,7494785,0.39283870948113403
477,46841782,46824399,0.3683743733587958
478,46841782,49337807,0.3641359124489388
479,46841782,59322576,0.3612111984784642
480,8326109,3171419,0.593298582696014
481,8326109,2860621,0.5650896742504039
482,8326109,1097744,0.5552888239382394
483,8326109,50326880,0.5475279157716706
484,8326109,73987485,0.5461560038103487
485,8326109,2859451,0.4955391707501472
486,8326109,53853891,0.48861328793093467
487,8326109,14785024,0.4593215158651826
488,51668230,51668332,0.9461256670867556
489,51668230,8141868,0.5740002571881037
490,51668230,49658272,0.5591911023302253
491,51668230,19772753,0.5586021017672004
492,51668230,7589409,0.5342394633594443
493,51668230,71938293,0.5182127061772044
494,51668230,38144690,0.5103525072265312
495,51668230,8003987,0.5083697948073408
496,74850324,71051342,0.3927125612719015
497,74850324,56458881,0.23723194568142303
498,74850324,13302966,0.23500851570708714
499,74850324,36710007,0.2308787340950153
500,74850324,75337445,0.22664911432453871
501,74850324,58391908,0.21795991262226727
502,74850324,12110556,0.21129067841477042
503,74850324,25325318,0.20923997124219704
504,34520643,24489730,0.7883239921648326
505,34520643,25248696,0.6478608407555612
506,34520643,4539349,0.6160985637343565
507,34520643,40691443,0.589170010296875
508,34520643,32021463,0.46248216409929743
509,34520643,25402524,0.4542441334188896
510,34520643,50227423,0.4354333330101887
511,34520643,25292548,0.41947371597370886
512,56515332,14970347,0.8849942187709817
513,56515332,1995735,0.5397340371255981
514,56515332,80850379,0.35676214595180034
515,56515332,25062191,0.34321833396752455
516,56515332,49658272,0.32509591016353395
517,56515332,22159161,0.3201145287228134
518,56515332,48483174,0.3201049273244661
519,56515332,69238917,0.3166311371471645
520,10860173,7614405,0.5929724109335942
521,10860173,22028042,0.5417067446585753
522,10860173,56515226,0.5058535135666726
523,10860173,13119283,0.4808181710000039
524,10860173,29950661,0.45999823786753025
525,10860173,13745119,0.4254705863903923
526,10860173,47452735,0.39912345027384477
527,10860173,71655498,0.3944728071488468
528,52889826,35373097,0.9629330129039202
529,52889826,26348659,0.9571699962176228
530,52889826,52333193,0.944063123766429
531,52889826,72928043,0.9117091156940521
532,52889826,48273751,0.7167911307678255
533,52889826,22413470,0.6756149684563008
534,52889826,56365197,0.6624371723512953
535,52889826,56885678,0.6506621848215143
536,17019841,59471077,0.8680982218515046
537,17019841,59348238,0.766555667320134
538,17019841,4889751,0.7259774342748421
539,17019841,35726908,0.48419516069495416
540,17019841,56020727,0.47136392347672934
541,17019841,29572815,0.44658543229537495
542,17019841,680611,0.3661615657593181
543,17019841,855018,0.3494654630917277
544,65074378,74853954,0.9815460877929424
545,65074378,2927891,0.5565585013346598
546,65074378,13745119,0.5552472429641697
547,65074378,56515226,0.5368356349631395
548,65074378,7614405,0.535139108576342
549,65074378,28937832,0.47588627939536127
550,65074378,2585745,0.4720523285210001
551,65074378,3416201,0.4483972480721218
552,22436063,25468367,0.9984009344492708
553,22436063,17929212,0.9874964386468552
554,22436063,1524461,0.9392273688851783
555,22436063,5511229,0.8811573973051801
556,22436063,10671551,0.7393066447267811
557,22436063,1524463,0.7308250524828095
558,22436063,14313154,0.6478662015523314
559,22436063,50253867,0.6217078855641991
560,20139040,14069536,0.5920580457969372
561,20139040,75396549,0.5483077759515762
562,20139040,1935009,0.504543383324474
563,20139040,19242072,0.4930831038377868
564,20139040,51720703,0.4884103976043536
565,20139040,51571587,0.4413481249241333
566,20139040,4281649,0.406100516111864
567,20139040,56799621,0.40562156023132473
568,2927891,13745119,0.9600979686997977
569,2927891,56515226,0.665759895061341
570,2927891,7614405,0.6357913673420843
571,2927891,65074378,0.5565585013346598
572,2927891,74853954,0.5475727946456249
573,2927891,71655498,0.5439719320054687
574,2927891,2585745,0.495382934321002
575,2927891,22028042,0.4754306012677224
576,46563491,72928043,0.5142990076145373
577,46563491,22413470,0.5117760830605521
578,46563491,56365197,0.503944610387238
579,46563491,52333193,0.5034473779244931
580,46563491,26348659,0.4897388380717678
581,46563491,35373097,0.48527638369474374
582,46563491,52889826,0.48030047981210433
583,46563491,48273751,0.47207066947781545
584,54056610,77348600,0.4208525683227897
585,54056610,67709566,0.3990403944155056
586,54056610,53978256,0.3968725991281351
587,54056610,55457074,0.3525799113879637
588,54056610,23057599,0.3341627999105027
589,54056610,81926706,0.31251448376343505
590,54056610,56799815,0.3095417865747253
591,54056610,51593115,0.27731172781326413
592,77870921,25325318,0.3278365253872241
593,77870921,36710007,0.29237418641318796
594,77870921,63912442,0.2823946660702423
595,77870921,54616399,0.2762220782451016
596,77870921,74572230,0.27208838131787
597,77870921,75337445,0.25757826699990755
598,77870921,66541696,0.25586353755062646
599,77870921,54487123,0.24330974247923098
600,35607267,56365197,0.5761351868050532
601,35607267,54406343,0.562077201747897
602,35607267,79965318,0.5543454896099127
603,35607267,67634480,0.5331437543732701
604,35607267,79857302,0.44526449402348245
605,35607267,22413470,0.44218171684338214
606,35607267,27977454,0.43775627800606964
607,35607267,35373097,0.4334736977250511
608,72519492,58240250,0.4604120181659127
609,72519492,72560404,0.42325451323036734
610,72519492,70772235,0.3858304950628101
611,72519492,12411687,0.3812527955808689
612,72519492,22413470,0.3722262195069475
613,72519492,50817650,0.3691632364939116
614,72519492,52333193,0.3583296137792518
615,72519492,48273751,0.34909245625729585
616,70772235,22413470,0.5919586663474639
617,70772235,54406343,0.5891298067703233
618,70772235,52333193,0.5375650466892845
619,70772235,72560404,0.5329632319926183
620,70772235,26093257,0.5317845522962397
621,70772235,74247140,0.5250380611782736
622,70772235,59150358,0.5232818183535335
623,70772235,67752435,0.5217132972748946
624,1059892,1060082,0.9704416206018397
625,1059892,3220143,0.6727871224001608
626,1059892,15682170,0.5498354825838487
627,1059892,49661643,0.5178299243610145
628,1059892,234886,0.5094942166934299
629,1059892,54017205,0.5086863561824649
630,1059892,4028301,0.4744216651356888
631,1059892,60039593,0.4503311913924842
632,54385590,73242961,0.413302214978314
633,54385590,11239836,0.4125055234625401
634,54385590,74989061,0.38309883686891716
635,54385590,71674971,0.3759070634808377
636,54385590,58298176,0.37548469316832767
637,54385590,74860089,0.37208512838511054
638,54385590,75301142,0.35353640256593455
639,54385590,8326109,0.35185839705890515
640,487524,487511,0.9341318422316051
641,487524,10791582,0.9234679946356917
642,487524,64354130,0.9077304550118866
643,487524,56922762,0.9062865150577828
644,487524,487532,0.9001424265676325
645,487524,1516999,0.6279352316079782
646,487524,8090713,0.6269513071624124
647,487524,461038,0.5719056879173933
648,58566938,75754994,0.8226926167262401
649,58566938,54384395,0.5134572784209603
650,58566938,76101329,0.49398182404480934
651,58566938,71505389,0.4724931661969715
652,58566938,67262439,0.46576057856673353
653,58566938,68467585,0.46403048236547617
654,58566938,76198199,0.45513958600598003
655,58566938,68125744,0.4504764472455521
656,359484,359480,0.5788105666363175
657,359484,359483,0.5378522487693629
658,359484,555019,0.5332361967515674
659,359484,11914559,0.4750168450944569
660,359484,122012,0.47034339736688635
661,359484,10140056,0.4655181974411436
662,359484,515550,0.4478913887191968
663,359484,11241055,0.4471722091735377
664,56196502,50082914,0.5228647845223924
665,56196502,2462825,0.40890665501152096
666,56196502,554912,0.3896569268191807
667,56196502,233129,0.366834539464474
668,56196502,916764,0.3539800389051117
669,56196502,916784,0.3390712751668967
670,56196502,55897,0.329642214800446
671,56196502,4312259,0.3263702868799603
672,48100590,59084364,0.522279479000376
673,48100590,54383925,0.4436341278826628
674,48100590,51884751,0.42401180864976473
675,48100590,48091364,0.40113188926913435
676,48100590,48087407,0.38125134246664877
677,48100590,58671786,0.35316035117973166
678,48100590,55469774,0.3486559962034765
679,48100590,23476288,0.34191286999092413
680,7817447,45070823,0.5180674500112226
681,7817447,68088752,0.5028420818632313
682,7817447,71893707,0.5008682498558175
683,7817447,71907010,0.49362084263211387
684,7817447,68025746,0.4879988182756374
685,7817447,71892315,0.4839592938379489
686,7817447,68100167,0.48322455833286454
687,7817447,71896003,0.4831182463574858
688,37474291,8326109,0.4400252501826806
689,37474291,3171419,0.4235325064926419
690,37474291,2860621,0.4147257072714083
691,37474291,73987485,0.40175924726640116
692,37474291,1097744,0.4003505297439958
693,37474291,50326880,0.398611850568248
694,37474291,75553081,0.3767812416242456
695,37474291,53853891,0.36969787154978345
696,54616399,74572230,0.5044623658134099
697,54616399,25325318,0.4775673449821553
698,54616399,58731373,0.4489545566366465
699,54616399,63912442,0.4471738797687956
700,54616399,58736477,0.44158348247439366
701,54616399,19772651,0.44097219147705263
702,54616399,71291990,0.42360752061898915
703,54616399,36710007,0.4131708875695071
704,14069536,51571587,0.7355194499592979
705,14069536,20139040,0.5920580457969372
706,14069536,7320225,0.4832835831226367
707,14069536,50317255,0.4446711062252654
708,14069536,1935009,0.43050109959890176
709,14069536,55925516,0.39522437592210075
710,14069536,31602057,0.395154393810786
711,14069536,56799621,0.39197556531672584
712,4252075,3953455,0.9360244729014469
713,4252075,11582921,0.8615922007371807
714,4252075,588800,0.7322563511818387
715,4252075,10590207,0.7156094498687726
716,4252075,25732951,0.7051608037863953
717,4252075,11241055,0.6235290762572838
718,4252075,1044890,0.6058952182114575
719,4252075,16385902,0.5614726827244679
720,56612173,56597141,0.668593033833138
721,56612173,71656427,0.6219343000877452
722,56612173,71938164,0.6095472094288016
723,56612173,72217122,0.6068011573219314
724,56612173,72540740,0.6040115762963184
725,56612173,23410785,0.5972916552286383
726,56612173,55719951,0.5638993015036629
727,56612173,8122699,0.5615396989605335
728,311639,73992109,0.8308214600758469
729,311639,15129417,0.3925165913133412
730,311639,575389,0.34965989929911445
731,311639,2067059,0.34332032571364846
732,311639,575388,0.33407216000503204
733,311639,26029837,0.33069719544693676
734,311639,575516,0.32853704721933524
735,311639,25006660,0.3251733151891538
736,58390133,34531250,0.8163112567959792
737,58390133,58473284,0.7540778095201571
738,58390133,19336345,0.6887212598805502
739,58390133,59301695,0.6407880317947936
740,58390133,20997191,0.5443117599307193
741,58390133,57061367,0.45749770067466805
742,58390133,71095046,0.42542531768071323
743,58390133,73642786,0.411458939855732
744,36780619,27977454,0.9529854940243287
745,36780619,79965318,0.5314179833440672
746,36780619,56365197,0.5094268600212488
747,36780619,41574489,0.5086020334238689
748,36780619,46695756,0.5066885185424099
